warning_id,sku,check_type,code_id,message,class,rationale,action,sheet,source,severity
W0251,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0252,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0253,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0254,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_MIPI_DPHY0_TX_D1N',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0255,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0256,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_MIPI_DPHY0_TX_CLKN',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0257,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0258,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_MIPI_DPHY0_TX_D0N',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0259,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Symbol JS_DISPLAY_MI Pin 70 [MIPI_DPHY0_TX_D0N, Passive, Line]",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0260,handheld_hybrid,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol JS_DISPLAY_MI [SODIMM_DISPLAY_MIPI_DSI],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0261,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0262,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_MIPI_DPHY0_TX_D1P',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0263,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0264,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_MIPI_DPHY0_TX_CLKP',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0265,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0266,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_MIPI_DPHY0_TX_D0P',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0267,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0268,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_SDMMC_CMD',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0269,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0270,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_SDMMC_D2',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0271,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0272,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_SDMMC_D0',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0273,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0274,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_SDMMC_PWREN',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0275,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Symbol JS_STORAGE_SD Pin 88 [SDMMC_PWREN, Passive, Line]",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0276,handheld_hybrid,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol JS_STORAGE_SD [SODIMM_STORAGE_SDMMC],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0277,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0278,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_SDMMC_CLK',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0279,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0280,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_SDMMC_D3',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0281,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
